2961.866,7.7627
2961.89,7.5463
2961.915,7.3298
2961.939,7.1134
2961.979,8.4121
2962.004,8.1956
2962.028,7.9792
2962.102,8.9748
2962.117,8.845
2962.126,8.7584
2962.141,8.6285
2962.336,8.5419
2962.36,8.3255
2962.384,8.109
2962.408,7.8926
2962.432,7.6761
2962.641,7.4597
2962.665,7.2432
2962.689,7.0267
2962.713,6.8103
2962.923,6.5938
2962.947,6.3774
2962.971,6.1609
2962.995,5.9445
2963.019,5.728
2963.228,5.5116
2963.252,5.2951
2963.276,5.0787
2963.301,4.8622
2963.325,4.6458
2963.349,4.4293
2963.558,4.2128
2963.582,3.9964
2963.606,3.7799
2963.63,3.5635
2963.654,3.347
2963.678,3.1306
2963.888,2.9141
2963.912,2.6977
2963.936,2.4812
2963.96,2.2648
2963.984,2.0483
2964.193,1.8319
2964.217,1.6154
2964.241,1.399
2964.265,1.1825
2964.475,0.966
2964.499,0.7496
2964.708,0.5331
2964.918,0.3167
2965.488,0.1868
2966.424,0.1001
2967.35,0.1001
2968.281,0.0567
2969.208,0.0567
2970.134,0.0566
2971.061,0.0566
2971.987,0.0565
2972.913,0.0564
2973.84,0.0564
2974.761,0.0996
2975.493,0.1862
2976.03,0.3593
2976.376,0.5757
2976.542,0.7489
2976.864,1.1818
2976.889,0.9653
2977.002,1.6146
2977.026,1.3982
2977.139,2.0475
2977.163,1.8311
2977.3,2.264
2977.437,2.6969
2977.461,2.4804
2977.55,3.3462
2977.574,3.1298
2977.598,2.9133
2977.687,3.7791
2977.711,3.5627
2977.801,4.4284
2977.825,4.212
2977.849,3.9955
2977.938,4.8613
2977.962,4.6449
2978.094,5.1211
2978.099,5.0778
2978.303,4.9046
2978.513,4.6881
2978.722,4.4717
2978.741,4.2985
2978.951,4.0821
2979.155,3.9089
2979.16,3.8656
2979.292,4.3418
2979.316,4.1253
2979.405,4.9911
2979.43,4.7747
2979.454,4.5582
2979.543,5.424
2979.567,5.2076
2979.632,6.2898
2979.656,6.0734
2979.68,5.8569
2979.704,5.6405
2979.745,6.9392
2979.769,6.7227
2979.793,6.5063
2979.882,7.372
2979.906,7.1556
2980.062,7.4153
2980.086,7.1989
2980.296,6.9824
2980.32,6.766
2980.344,6.5495
2980.368,6.3331
2980.392,6.1166
2980.601,5.9001
2980.625,5.6837
2980.65,5.4672
2980.674,5.2508
2980.698,5.0343
2980.907,4.8179
2980.931,4.6014
2980.955,4.385
2980.979,4.1685
2981.003,3.9521
2981.213,3.7356
2981.237,3.5192
2981.261,3.3027
2981.285,3.0863
2981.494,2.8698
2981.518,2.6533
2981.542,2.4369
2981.566,2.2204
2981.776,2.004
2981.8,1.7875
2981.824,1.5711
2981.848,1.3546
2982.057,1.1382
2982.081,0.9217
2982.105,0.7052
2982.315,0.4888
2982.524,0.2723
2983.094,0.1424
2984.03,0.0558
2984.957,0.0557
2985.883,0.0557
2986.809,0.0556
2987.736,0.0556
2988.662,0.0555
2989.589,0.0555
2990.515,0.0554
2991.441,0.0553
2992.178,0.0986
2992.904,0.2284
2993.441,0.4015
2993.602,0.618
2993.764,0.8344
2994.086,1.2673
2994.11,1.0509
2994.223,1.7002
2994.247,1.4837
2994.384,1.9166
2994.521,2.3495
2994.546,2.1331
2994.663,2.7391
2994.683,2.566
2994.801,3.172
2994.825,2.9556
2994.938,3.6049
2994.962,3.3885
2995.099,3.8214
2995.26,4.0378
2995.47,3.8213
2995.679,3.6049
2995.888,3.3884
2995.912,3.172
2996.122,2.9555
2996.302,2.9988
2996.439,3.4317
2996.463,3.2152
2996.576,3.8646
2996.6,3.6481
2996.714,4.2975
2996.738,4.081
2996.827,4.9468
2996.851,4.7303
2996.875,4.5139
2996.969,5.3364
2996.993,5.1199
2997.106,5.7693
2997.13,5.5528
2997.296,5.726
2997.32,5.5095
2997.529,5.2931
2997.553,5.0766
2997.577,4.8602
2997.601,4.6437
2997.811,4.4273
2997.835,4.2108
2997.859,3.9944
2998.068,3.7779
2998.092,3.5614
2998.116,3.345
2998.14,3.1285
2998.35,2.9121
2998.374,2.6956
2998.398,2.4792
2998.422,2.2627
2998.631,2.0463
2998.655,1.8298
2998.679,1.6134
2998.704,1.3969
2998.913,1.1804
2998.937,0.964
2999.146,0.7475
2999.17,0.5311
2999.38,0.3146
2999.769,0.1414
3000.52,0.0548
3001.447,0.0548
3002.373,0.0547
3003.304,0.0113
3004.231,0.0113
3005.157,0.0112
3006.083,0.0112
3007.01,0.0111
3007.936,0.0111
3008.858,0.0543
3009.394,0.2274
3009.931,0.4006
3010.282,0.5737
3010.444,0.7901
3010.605,1.0066
3010.766,1.223
3010.927,1.4395
3011.064,1.8724
3011.088,1.6559
3011.226,2.0888
3011.387,2.3052
3011.524,2.7381
3011.548,2.5217
3011.695,2.868
3011.899,2.6948
3012.109,2.4784
3012.503,2.2619
3012.713,2.0454
3012.883,2.1753
3013.021,2.6082
3013.045,2.3917
3013.158,3.0411
3013.182,2.8246
3013.295,3.474
3013.319,3.2575
3013.432,3.9069
3013.456,3.6904
3013.593,4.1233
3013.759,4.2964
3013.783,4.08
3013.993,3.8635
3014.017,3.6471
3014.226,3.4306
3014.25,3.2142
3014.46,2.9977
3014.484,2.7812
3014.508,2.5648
3014.717,2.3483
3014.741,2.1319
3014.765,1.9154
3014.975,1.699
3014.999,1.4825
3015.023,1.2661
3015.232,1.0496
3015.256,0.8332
3015.465,0.6167
3015.489,0.4002
3015.699,0.1838
3016.454,0.0539
3017.2,0.0105
3018.127,0.0105
3019.053,0.0104
3019.979,0.0104
3020.906,0.0103
3021.832,0.0102
3022.759,0.0102
3023.685,0.0101
3024.607,0.0534
3025.333,0.1832
3025.87,0.3563
3026.216,0.5728
